측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥),일산화탄소농도(ppm)
20160111,영등포로,0.05,0.011,0.5,0.008,52.0,23.0,
20160111,용산구,0.031,0.014,0.3,0.006,33.0,21.0,
20160111,은평구,0.026,0.021,0.5,0.007,40.0,22.0,
20160111,정릉로,0.031,0.015,0.6,0.008,43.0,23.0,
20160111,종로,0.027,0.022,0.5,0.005,41.0,18.0,
20160111,종로구,0.023,0.007,0.3,0.005,38.0,27.0,
20160111,중구,0.027,0.019,0.4,0.007,40.0,20.0,
20160111,중랑구,0.031,0.019,0.6,0.007,38.0,19.0,
20160111,천호대로,0.044,0.01,0.5,0.006,40.0,23.0,
20160111,청계천로,0.032,0.017,0.5,0.01,34.0,11.0,
20160111,한강대로,0.037,0.014,0.6,0.006,47.0,24.0,
20160111,홍릉로,0.042,0.012,0.6,0.009,36.0,25.0,
20160111,화랑로,0.046,0.012,0.7,0.006,47.0,19.0,
20160112,강남구,0.042,0.011,0.6,0.006,52.0,22.0,
20160112,강남대로,0.054,0.005,0.9,0.007,57.0,24.0,
20160112,강동구,0.039,0.007,0.6,0.005,61.0,26.0,
20160112,강변북로,0.066,0.007,0.7,0.007,59.0,23.0,
20160112,강북구,0.029,0.016,0.6,0.005,44.0,24.0,
20160112,강서구,0.03,0.013,0.5,0.007,49.0,20.0,
20160112,공항대로,0.036,0.007,0.6,0.005,71.0,23.0,
20160112,관악구,0.045,0.011,0.6,0.005,46.0,27.0,
20160112,광진구,0.036,0.012,0.6,0.005,55.0,34.0,
20160112,구로구,0.029,0.012,0.6,0.006,40.0,19.0,
20160112,금천구,0.039,0.01,0.6,0.006,43.0,25.0,
20160112,노원구,0.028,0.017,0.6,0.007,46.0,18.0,
20160112,도봉구,0.028,0.021,0.5,0.005,47.0,20.0,
20160112,도산대로,0.046,0.008,0.7,0.005,51.0,22.0,
20160112,동대문구,0.035,0.013,0.8,0.006,51.0,22.0,
20160112,동작구,0.041,0.012,0.5,0.005,36.0,20.0,
20160112,동작대로,0.051,0.01,0.7,0.007,62.0,32.0,
20160112,마포구,0.031,0.011,0.6,0.006,37.0,24.0,
20160112,서대문구,0.04,0.014,0.6,0.005,52.0,23.0,
20160112,서초구,0.033,0.009,0.4,0.006,66.0,27.0,
20160112,성동구,0.038,0.01,0.6,0.004,55.0,22.0,
20160112,성북구,0.035,0.014,0.6,0.007,51.0,21.0,
20160112,송파구,0.038,0.011,0.6,0.006,55.0,24.0,
20160112,신촌로,0.057,0.006,0.8,0.006,63.0,23.0,
20160112,양천구,0.033,0.013,0.6,0.005,49.0,27.0,
20160112,영등포구,0.03,0.009,0.7,0.007,56.0,22.0,
20160112,영등포로,0.053,0.008,0.6,0.008,60.0,24.0,
20160112,용산구,0.039,0.009,0.5,0.005,37.0,23.0,
20160112,은평구,0.032,0.014,0.5,0.007,46.0,23.0,
20160112,정릉로,0.027,0.016,0.6,0.007,47.0,25.0,
20160112,종로,0.036,0.013,0.6,0.004,42.0,18.0,
20160112,종로구,0.033,0.003,0.4,0.004,46.0,30.0,
20160112,중구,0.038,0.011,0.5,0.007,47.0,20.0,
20160112,중랑구,0.038,0.013,0.6,0.007,54.0,26.0,
20160112,천호대로,0.048,0.006,0.6,0.007,51.0,24.0,
20160112,청계천로,0.043,0.009,0.6,0.01,40.0,12.0,
20160112,한강대로,0.044,0.009,0.6,0.005,57.0,26.0,
20160112,홍릉로,0.046,0.009,0.6,0.008,45.0,30.0,
20160112,화랑로,0.049,0.008,0.8,0.006,65.0,25.0,
20160113,강남구,0.034,0.016,0.5,0.005,38.0,19.0,
20160113,강남대로,0.049,0.007,0.8,0.007,45.0,21.0,
20160113,강동구,0.036,0.008,0.6,0.006,47.0,23.0,
20160113,강변북로,0.06,0.01,0.6,0.006,44.0,19.0,
20160113,강북구,0.033,0.013,0.6,0.004,38.0,22.0,
20160113,강서구,0.03,0.014,0.5,0.006,40.0,18.0,
20160113,공항대로,0.036,0.007,0.6,0.005,55.0,23.0,
20160113,관악구,0.04,0.015,0.6,0.005,36.0,24.0,
20160113,광진구,0.034,0.011,0.7,0.005,45.0,30.0,
20160113,구로구,0.025,0.016,0.6,0.006,29.0,16.0,
20160113,금천구,0.032,0.015,0.5,0.005,34.0,22.0,
20160113,노원구,0.031,0.014,0.6,0.006,35.0,16.0,
20160113,도봉구,0.033,0.017,0.5,0.005,36.0,17.0,
20160113,도산대로,0.04,0.011,0.7,0.005,37.0,20.0,
20160113,동대문구,0.032,0.012,0.8,0.006,39.0,19.0,
20160113,동작구,0.031,0.018,0.4,0.005,30.0,18.0,
20160113,동작대로,0.047,0.013,0.7,0.007,49.0,27.0,
20160113,마포구,0.025,0.016,0.5,0.005,28.0,19.0,
20160113,서대문구,0.039,0.015,0.6,0.004,37.0,18.0,
20160113,서초구,0.027,0.014,0.4,0.006,54.0,16.0,
20160113,성동구,0.033,0.012,0.5,0.004,40.0,20.0,
20160113,성북구,0.037,0.013,0.7,0.006,40.0,18.0,
20160113,송파구,0.032,0.015,0.5,0.005,39.0,19.0,
20160113,신촌로,0.051,0.007,0.7,0.008,48.0,19.0,
20160113,양천구,0.031,0.015,0.6,0.004,39.0,23.0,
20160113,영등포구,0.027,0.011,0.6,0.006,40.0,19.0,
20160113,영등포로,0.049,0.01,0.5,0.007,47.0,22.0,
20160113,용산구,0.032,0.012,0.4,0.005,29.0,19.0,
20160113,은평구,0.031,0.016,0.4,0.007,35.0,20.0,
20160113,정릉로,0.032,0.013,0.6,0.007,46.0,23.0,
20160113,종로,0.038,0.014,0.6,0.004,38.0,18.0,
20160113,종로구,0.031,0.004,0.4,0.004,38.0,25.0,
20160113,중구,0.032,0.015,0.4,0.007,35.0,16.0,
20160113,중랑구,0.036,0.014,0.6,0.006,41.0,21.0,
20160113,천호대로,0.043,0.008,0.6,0.006,39.0,22.0,
20160113,청계천로,0.041,0.011,0.6,0.009,35.0,11.0,
20160113,한강대로,0.039,0.012,0.6,0.005,43.0,23.0,
20160113,홍릉로,0.043,0.008,0.6,0.007,39.0,27.0,
20160113,화랑로,0.048,0.007,0.8,0.006,51.0,24.0,
20160114,강남구,0.037,0.016,0.5,0.006,49.0,20.0,
20160114,강남대로,0.049,0.008,0.8,0.007,57.0,23.0,
20160114,강동구,0.041,0.007,0.6,0.006,52.0,24.0,
20160114,강변북로,0.06,0.008,0.6,0.007,56.0,21.0,
20160114,강북구,0.04,0.01,0.7,0.005,41.0,23.0,
20160114,강서구,0.036,0.01,0.5,0.007,47.0,20.0,
20160114,공항대로,0.039,0.005,0.7,0.006,58.0,24.0,
20160114,관악구,0.045,0.012,0.6,0.006,42.0,25.0,
20160114,광진구,0.036,0.012,0.6,0.005,47.0,28.0,
20160114,구로구,0.029,0.013,0.6,0.008,40.0,20.0,
20160114,금천구,0.037,0.012,0.6,0.006,41.0,23.0,
20160114,노원구,0.039,0.011,0.7,0.008,39.0,17.0,
20160114,도봉구,0.042,0.012,0.6,0.005,39.0,18.0,
20160114,도산대로,0.048,0.009,0.8,0.006,55.0,20.0,
20160114,동대문구,0.036,0.012,0.8,0.007,46.0,20.0,
20160114,동작구,0.038,0.014,0.5,0.005,35.0,18.0,
20160114,동작대로,0.051,0.012,0.7,0.008,63.0,29.0,
20160114,마포구,0.029,0.014,0.5,0.006,31.0,21.0,
20160114,서대문구,0.043,0.014,0.7,0.006,44.0,19.0,
20160114,서초구,0.032,0.011,0.4,0.007,51.0,23.0,
20160114,성동구,0.04,0.009,0.6,0.004,54.0,19.0,
20160114,성북구,0.041,0.011,0.7,0.008,44.0,20.0,
20160114,송파구,0.037,0.012,0.6,0.006,42.0,19.0,
20160114,신촌로,0.052,0.007,0.8,0.01,77.0,22.0,
20160114,양천구,0.035,0.012,0.6,0.005,46.0,26.0,
20160114,영등포구,0.031,0.009,0.7,0.007,48.0,21.0,
20160114,영등포로,0.054,0.009,0.5,0.009,59.0,23.0,
20160114,용산구,0.035,0.011,0.4,0.005,33.0,20.0,
20160114,은평구,0.033,0.015,0.5,0.007,37.0,18.0,
20160114,정릉로,0.036,0.01,0.6,0.008,52.0,24.0,
20160114,종로,0.045,0.012,0.6,0.005,49.0,19.0,
20160114,종로구,0.034,0.004,0.4,0.005,43.0,26.0,
20160114,중구,0.038,0.013,0.5,0.008,42.0,18.0,
20160114,중랑구,0.041,0.011,0.6,0.007,45.0,21.0,
20160114,천호대로,0.049,0.006,0.6,0.007,53.0,26.0,
20160114,청계천로,0.044,0.009,0.6,0.01,42.0,12.0,
20160114,한강대로,0.043,0.01,0.6,0.006,60.0,24.0,
20160114,홍릉로,0.047,0.008,0.5,0.008,48.0,28.0,
20160114,화랑로,0.053,0.005,0.8,0.006,56.0,26.0,
20160115,강남구,0.048,0.007,0.6,0.006,51.0,26.0,
20160115,강남대로,0.066,0.005,0.9,0.008,59.0,30.0,
20160115,강동구,0.052,0.004,0.8,0.007,59.0,32.0,
20160115,강변북로,0.069,0.005,0.7,0.007,59.0,27.0,
20160115,강북구,0.051,0.007,0.9,0.006,55.0,34.0,
20160115,강서구,0.052,0.004,0.8,0.007,57.0,28.0,
20160115,공항대로,0.051,0.003,1.2,0.006,80.0,38.0,
20160115,관악구,0.061,0.006,0.8,0.006,50.0,30.0,
20160115,광진구,0.05,0.005,0.8,0.005,58.0,41.0,
20160115,구로구,0.039,0.007,0.7,0.007,41.0,26.0,
20160115,금천구,0.045,0.011,0.7,0.006,46.0,30.0,
20160115,노원구,0.051,0.006,0.9,0.008,52.0,22.0,
20160115,도봉구,0.057,0.005,0.9,0.006,56.0,31.0,
20160115,도산대로,0.058,0.005,1.0,0.006,53.0,27.0,
20160115,동대문구,0.054,0.006,1.1,0.008,57.0,28.0,
20160115,동작구,0.051,0.01,0.6,0.005,44.0,27.0,
20160115,동작대로,0.06,0.009,0.8,0.008,62.0,38.0,
20160115,마포구,0.04,0.008,0.7,0.007,41.0,29.0,
20160115,서대문구,0.055,0.01,0.7,0.006,48.0,26.0,
20160115,서초구,0.04,0.006,0.6,0.007,48.0,26.0,
20160115,성동구,0.049,0.006,0.7,0.005,54.0,26.0,
20160115,성북구,0.055,0.007,1.1,0.008,51.0,29.0,
20160115,송파구,0.049,0.007,0.8,0.006,51.0,28.0,
20160115,신촌로,0.055,0.006,0.9,0.007,69.0,29.0,
20160115,양천구,0.05,0.006,0.8,0.005,59.0,38.0,
20160115,영등포구,0.039,0.003,0.9,0.006,58.0,28.0,
20160115,영등포로,0.063,0.004,0.7,0.009,72.0,31.0,
20160115,용산구,0.045,0.007,0.6,0.005,40.0,28.0,
20160115,은평구,0.04,0.012,0.6,0.007,42.0,26.0,
20160115,정릉로,0.045,0.006,0.7,0.009,58.0,31.0,
20160115,종로,0.056,0.006,0.8,0.006,60.0,25.0,
20160115,종로구,0.048,0.005,0.5,0.006,52.0,40.0,
20160115,중구,0.051,0.008,0.7,0.008,47.0,24.0,
20160115,중랑구,0.052,0.006,0.4,0.007,53.0,29.0,
20160115,천호대로,0.058,0.003,0.8,0.007,55.0,36.0,
20160115,청계천로,0.058,0.005,0.8,0.011,50.0,16.0,
20160115,한강대로,0.054,0.007,0.8,0.006,64.0,31.0,
20160115,홍릉로,0.059,0.004,0.8,0.008,55.0,39.0,
20160115,화랑로,0.063,0.004,1.1,0.007,65.0,32.0,
20160116,강남구,0.045,0.005,0.6,0.005,66.0,37.0,
20160116,강남대로,0.065,0.003,1.1,0.007,69.0,44.0,
20160116,강동구,0.042,0.005,0.7,0.006,69.0,38.0,
20160116,강변북로,0.057,0.006,0.7,0.006,65.0,37.0,
20160116,강북구,0.052,0.004,1.1,0.006,81.0,52.0,
20160116,강서구,0.053,0.002,0.8,0.006,70.0,37.0,
20160116,공항대로,0.047,0.002,1.2,0.006,82.0,46.0,
20160116,관악구,0.067,0.002,1.0,0.005,67.0,45.0,
20160116,광진구,0.037,0.01,0.7,0.005,65.0,49.0,
20160116,구로구,0.043,0.003,0.9,0.007,60.0,39.0,
20160116,금천구,0.058,0.004,0.9,0.006,73.0,55.0,
20160116,노원구,0.053,0.004,1.0,0.008,76.0,34.0,
20160116,도봉구,0.06,0.005,1.0,0.006,77.0,41.0,
20160116,도산대로,0.057,0.004,1.2,0.005,67.0,41.0,
20160116,동대문구,0.054,0.004,1.2,0.007,75.0,39.0,
20160116,동작구,0.061,0.003,0.9,0.005,71.0,45.0,
20160116,동작대로,0.06,0.007,1.0,0.007,79.0,54.0,
20160116,마포구,0.043,0.005,0.8,0.006,62.0,48.0,
20160116,서대문구,0.043,0.015,0.7,0.005,64.0,37.0,
20160116,서초구,0.041,0.004,0.7,0.006,57.0,37.0,
20160116,성동구,0.047,0.005,0.8,0.004,71.0,37.0,
20160116,성북구,0.059,0.004,1.3,0.008,73.0,46.0,
20160116,송파구,0.042,0.007,0.8,0.006,58.0,34.0,
20160116,신촌로,0.055,0.004,1.0,0.006,92.0,42.0,
20160116,양천구,0.052,0.003,0.9,0.005,86.0,62.0,
20160116,영등포구,0.039,0.003,0.8,0.006,75.0,39.0,
20160116,영등포로,0.064,0.002,0.8,0.008,95.0,51.0,
20160116,용산구,0.048,0.005,0.6,0.006,58.0,43.0,
20160116,은평구,0.036,0.018,0.6,0.007,58.0,38.0,
20160116,정릉로,0.049,0.004,0.9,0.009,76.0,47.0,
20160116,종로,0.066,0.003,1.0,0.006,79.0,40.0,
20160116,종로구,0.051,0.004,0.6,0.006,76.0,66.0,
20160116,중구,0.055,0.004,0.9,0.007,67.0,35.0,
20160116,중랑구,0.049,0.006,0.8,0.007,67.0,41.0,
20160116,천호대로,0.05,0.003,0.8,0.006,58.0,40.0,
20160116,청계천로,0.059,0.003,0.8,0.01,67.0,25.0,
20160116,한강대로,0.056,0.004,0.8,0.006,75.0,46.0,
20160116,홍릉로,0.06,0.003,0.8,0.008,68.0,55.0,
20160116,화랑로,0.058,0.003,1.2,0.006,83.0,44.0,
20160117,강남구,0.043,0.009,0.6,0.005,66.0,41.0,
20160117,강남대로,0.059,0.003,1.1,0.007,71.0,46.0,
20160117,강동구,0.041,0.007,0.7,0.006,66.0,42.0,
20160117,강변북로,0.059,0.007,0.7,0.006,70.0,42.0,
20160117,강북구,0.051,0.005,1.1,0.005,83.0,54.0,
20160117,강서구,0.049,0.003,0.8,0.006,78.0,48.0,
20160117,공항대로,0.042,0.003,1.1,0.006,93.0,51.0,
20160117,관악구,0.064,0.004,1.0,0.004,67.0,47.0,
20160117,광진구,0.035,0.014,0.7,0.004,64.0,52.0,
20160117,구로구,0.041,0.005,0.9,0.006,60.0,42.0,
20160117,금천구,0.054,0.005,0.9,0.005,68.0,51.0,
20160117,노원구,0.053,0.003,1.1,0.008,83.0,39.0,
20160117,도봉구,0.056,0.007,1.0,0.007,80.0,46.0,
20160117,도산대로,0.053,0.007,1.0,0.005,67.0,43.0,
20160117,동대문구,0.052,0.005,1.3,0.007,77.0,48.0,
20160117,동작구,0.057,0.005,0.8,0.005,64.0,43.0,
20160117,동작대로,0.059,0.009,1.0,0.006,80.0,54.0,
20160117,마포구,0.041,0.008,0.8,0.006,63.0,50.0,
20160117,서대문구,0.042,0.02,0.7,0.006,68.0,43.0,
20160117,서초구,0.038,0.007,0.7,0.006,58.0,39.0,
20160117,성동구,0.045,0.008,0.8,0.005,73.0,43.0,
20160117,성북구,0.058,0.006,1.3,0.007,75.0,51.0,
20160117,송파구,0.04,0.008,0.8,0.005,59.0,36.0,
20160117,신촌로,0.055,0.006,1.0,0.006,95.0,44.0,
20160117,양천구,0.047,0.007,0.9,0.004,79.0,60.0,
20160117,영등포구,0.036,0.005,0.9,0.006,76.0,44.0,
20160117,영등포로,0.06,0.004,0.7,0.008,97.0,52.0,
20160117,용산구,0.043,0.008,0.6,0.005,58.0,46.0,
20160117,은평구,0.033,0.016,0.6,0.007,60.0,40.0,
20160117,정릉로,0.047,0.005,0.9,0.008,79.0,53.0,
20160117,종로,0.062,0.004,1.0,0.005,86.0,44.0,
20160117,종로구,0.049,0.005,0.7,0.005,77.0,71.0,
20160117,중구,0.055,0.005,0.9,0.007,71.0,42.0,
20160117,중랑구,0.043,0.011,0.8,0.007,64.0,43.0,
20160117,천호대로,0.049,0.004,0.8,0.006,61.0,44.0,
20160117,청계천로,0.055,0.004,0.8,0.011,68.0,27.0,
20160117,한강대로,0.055,0.004,0.9,0.006,81.0,52.0,
20160117,홍릉로,0.054,0.004,0.8,0.007,71.0,57.0,
20160117,화랑로,0.057,0.003,1.1,0.005,87.0,49.0,
20160118,강남구,0.025,0.026,0.5,0.005,61.0,30.0,
20160118,강남대로,0.038,0.01,0.8,0.006,60.0,30.0,
20160118,강동구,0.025,0.014,0.6,0.005,67.0,32.0,
20160118,강변북로,0.047,0.013,0.6,0.006,61.0,28.0,
20160118,강북구,0.02,0.023,0.6,0.004,47.0,28.0,
20160118,강서구,0.019,0.02,0.4,0.006,57.0,30.0,
20160118,공항대로,0.026,0.011,0.6,0.005,73.0,31.0,
20160118,관악구,0.032,0.019,0.7,0.004,52.0,36.0,
20160118,광진구,0.023,0.02,0.7,0.005,59.0,41.0,
20160118,구로구,0.019,0.021,0.6,0.006,49.0,35.0,
20160118,금천구,0.027,0.02,0.6,0.005,54.0,34.0,
20160118,노원구,0.02,0.021,0.6,0.007,47.0,22.0,
20160118,도봉구,0.019,0.034,0.4,0.006,50.0,27.0,
20160118,도산대로,0.032,0.016,0.9,0.005,60.0,32.0,
20160118,동대문구,0.021,0.02,0.9,0.006,59.0,29.0,
20160118,동작구,0.026,0.022,0.5,0.004,49.0,29.0,
20160118,동작대로,0.039,0.017,0.7,0.007,63.0,38.0,
20160118,마포구,0.021,0.019,0.6,0.005,46.0,33.0,
20160118,서대문구,0.027,0.023,0.6,0.004,59.0,31.0,
20160118,서초구,0.021,0.019,0.5,0.006,79.0,39.0,
20160118,성동구,0.026,0.018,0.6,0.005,67.0,30.0,
20160118,성북구,0.023,0.022,0.6,0.006,52.0,28.0,
20160118,송파구,0.021,0.025,0.5,0.006,55.0,27.0,
20160118,신촌로,0.041,0.012,0.8,0.005,88.0,31.0,
20160118,양천구,0.022,0.02,0.6,0.004,61.0,39.0,
20160118,영등포구,0.022,0.013,0.7,0.005,66.0,35.0,
20160118,영등포로,0.039,0.014,0.5,0.007,77.0,33.0,
20160118,용산구,0.024,0.018,0.4,0.005,44.0,30.0,
20160118,은평구,0.024,0.023,0.5,0.007,49.0,29.0,
20160118,정릉로,0.023,0.021,0.5,0.007,68.0,36.0,
20160118,종로,0.025,0.022,0.6,0.004,51.0,26.0,
20160118,종로구,0.023,0.019,0.4,0.004,54.0,42.0,
20160118,중구,0.024,0.021,0.6,0.006,57.0,27.0,
20160118,중랑구,0.026,0.022,0.6,0.006,54.0,30.0,
20160118,천호대로,0.036,0.013,0.6,0.006,50.0,33.0,
20160118,청계천로,0.028,0.016,0.5,0.009,46.0,17.0,
20160118,한강대로,0.032,0.016,0.6,0.005,68.0,35.0,
20160118,홍릉로,0.035,0.013,0.6,0.007,53.0,38.0,
20160118,화랑로,0.038,0.013,0.7,0.005,57.0,26.0,
20160119,강남구,0.016,0.036,0.3,0.005,37.0,12.0,
20160119,강남대로,0.032,0.014,0.5,0.006,44.0,13.0,
20160119,강동구,0.015,0.017,0.4,0.005,38.0,12.0,
20160119,강변북로,0.035,0.017,0.3,0.005,41.0,13.0,
20160119,강북구,0.012,0.026,0.4,0.004,27.0,14.0,
20160119,강서구,0.013,0.023,0.3,0.006,36.0,12.0,
20160119,공항대로,0.021,0.012,0.5,0.005,54.0,16.0,
20160119,관악구,0.018,0.021,0.4,0.004,28.0,13.0,
20160119,광진구,0.014,0.024,0.4,0.005,36.0,17.0,
20160119,구로구,0.014,0.023,0.4,0.006,27.0,13.0,
20160119,금천구,0.019,0.023,0.4,0.004,27.0,14.0,
20160119,노원구,0.011,0.025,0.4,0.005,29.0,11.0,
20160119,도봉구,0.009,0.037,0.2,0.005,35.0,9.0,
20160119,도산대로,0.022,0.02,0.8,0.005,36.0,13.0,
20160119,동대문구,0.012,0.023,0.6,0.005,35.0,12.0,
20160119,동작구,0.017,0.025,0.3,0.004,24.0,11.0,
20160119,동작대로,0.034,0.018,0.5,0.006,50.0,21.0,
20160119,마포구,0.015,0.022,0.4,0.005,22.0,12.0,
20160119,서대문구,0.017,0.026,0.6,0.005,36.0,12.0,
20160119,서초구,0.014,0.023,0.3,0.005,48.0,16.0,
20160119,성동구,0.015,0.023,0.4,0.005,43.0,13.0,
20160119,성북구,0.014,0.026,0.4,0.007,36.0,12.0,
20160119,송파구,0.013,0.03,0.2,0.005,34.0,11.0,
20160119,신촌로,0.034,0.015,0.5,0.005,55.0,14.0,
20160119,양천구,0.018,0.021,0.4,0.003,34.0,16.0,
20160119,영등포구,0.018,0.017,0.4,0.006,39.0,14.0,
20160119,영등포로,0.028,0.018,0.4,0.006,47.0,13.0,
20160119,용산구,0.017,0.022,0.2,0.004,24.0,14.0,
20160119,은평구,0.018,0.023,0.3,0.007,30.0,11.0,
20160119,정릉로,0.017,0.024,0.4,0.007,41.0,23.0,
20160119,종로,0.017,0.026,0.4,0.003,32.0,11.0,
20160119,종로구,0.014,0.022,0.2,0.004,32.0,13.0,
20160119,중구,0.016,0.024,0.3,0.006,41.0,12.0,
20160119,중랑구,0.017,0.025,0.4,0.006,33.0,12.0,
20160119,천호대로,0.028,0.017,0.4,0.005,29.0,16.0,
20160119,청계천로,0.019,0.02,0.4,0.008,27.0,6.0,
20160119,한강대로,0.025,0.02,0.4,0.004,45.0,16.0,
20160119,홍릉로,0.03,0.016,0.4,0.007,29.0,16.0,
20160119,화랑로,0.032,0.016,0.5,0.005,39.0,12.0,
20160120,강남구,0.032,0.02,0.5,0.005,40.0,20.0,
20160120,강남대로,0.048,0.009,0.7,0.007,54.0,26.0,
20160120,강동구,0.04,0.006,0.6,0.005,47.0,23.0,
20160120,강변북로,0.054,0.01,0.5,0.006,45.0,21.0,
20160120,강북구,0.031,0.012,0.6,0.004,37.0,22.0,
20160120,강서구,0.027,0.014,0.4,0.006,39.0,21.0,
20160120,공항대로,0.031,0.007,0.7,0.005,54.0,22.0,
20160120,관악구,0.034,0.014,0.6,0.005,37.0,22.0,
20160120,광진구,0.034,0.012,0.6,0.005,44.0,31.0,
20160120,구로구,0.024,0.015,0.5,0.006,31.0,22.0,
20160120,금천구,0.034,0.015,0.5,0.005,37.0,25.0,
20160120,노원구,0.033,0.012,0.6,0.006,38.0,19.0,
20160120,도봉구,0.033,0.018,0.5,0.005,41.0,23.0,
20160120,도산대로,0.041,0.011,0.9,0.005,43.0,23.0,
20160120,동대문구,0.031,0.012,0.8,0.006,40.0,22.0,
20160120,동작구,0.035,0.015,0.5,0.005,30.0,18.0,
20160120,동작대로,0.055,0.01,0.6,0.007,53.0,30.0,
20160120,마포구,0.024,0.015,0.5,0.005,28.0,21.0,
20160120,서대문구,0.035,0.018,0.6,0.005,36.0,20.0,
20160120,서초구,0.029,0.012,0.4,0.006,39.0,21.0,
20160120,성동구,0.033,0.012,0.5,0.004,40.0,21.0,
20160120,성북구,0.035,0.013,0.6,0.007,40.0,23.0,
20160120,송파구,0.033,0.013,0.5,0.006,40.0,22.0,
20160120,신촌로,0.039,0.011,0.6,0.007,55.0,23.0,
20160120,양천구,0.03,0.015,0.5,0.004,39.0,26.0,
20160120,영등포구,0.028,0.01,0.7,0.006,41.0,22.0,
20160120,영등포로,0.043,0.011,0.5,0.007,49.0,35.0,
20160120,용산구,0.032,0.013,0.3,0.004,29.0,22.0,
20160120,은평구,0.027,0.017,0.3,0.007,39.0,23.0,
20160120,정릉로,0.032,0.012,0.6,0.007,54.0,31.0,
20160120,종로,0.029,0.017,0.5,0.004,35.0,16.0,
20160120,종로구,0.027,0.014,0.3,0.004,36.0,26.0,
20160120,중구,0.026,0.018,0.4,0.006,35.0,18.0,
20160120,중랑구,0.039,0.01,0.6,0.006,44.0,25.0,
20160120,천호대로,0.049,0.006,0.6,0.006,43.0,23.0,
20160120,청계천로,0.036,0.012,0.6,0.009,33.0,12.0,
20160120,한강대로,0.034,0.014,0.5,0.004,45.0,25.0,
20160120,홍릉로,0.044,0.009,0.5,0.007,39.0,28.0,
20160120,화랑로,0.054,0.006,0.8,0.006,50.0,25.0,
20160121,강남구,0.041,0.012,0.6,0.006,58.0,29.0,
20160121,강남대로,0.06,0.005,1.0,0.008,66.0,32.0,
20160121,강동구,0.044,0.005,0.7,0.005,63.0,32.0,
20160121,강변북로,0.064,0.005,0.7,0.007,61.0,29.0,
20160121,강북구,0.037,0.011,0.7,0.005,52.0,30.0,
20160121,강서구,0.033,0.011,0.5,0.006,55.0,29.0,
20160121,공항대로,0.035,0.005,0.9,0.005,68.0,28.0,
20160121,관악구,0.043,0.01,0.7,0.005,45.0,28.0,
20160121,광진구,0.039,0.009,0.7,0.006,60.0,43.0,
20160121,구로구,0.03,0.011,0.7,0.006,43.0,30.0,
20160121,금천구,0.044,0.01,0.7,0.005,47.0,32.0,
20160121,노원구,0.037,0.012,0.7,0.007,51.0,25.0,
20160121,도봉구,0.036,0.019,0.6,0.006,61.0,31.0,
20160121,도산대로,0.051,0.007,1.0,0.005,56.0,31.0,
20160121,동대문구,0.043,0.008,1.0,0.007,59.0,30.0,
20160121,동작구,0.046,0.011,0.6,0.005,39.0,24.0,
20160121,동작대로,0.061,0.007,0.8,0.007,64.0,41.0,
20160121,마포구,0.029,0.013,0.6,0.005,36.0,26.0,
20160121,서대문구,0.046,0.015,0.7,0.005,48.0,27.0,
20160121,서초구,0.035,0.009,0.5,0.006,52.0,27.0,
20160121,성동구,0.044,0.008,0.7,0.005,59.0,29.0,
20160121,성북구,0.044,0.009,0.8,0.008,57.0,28.0,
20160121,송파구,0.04,0.009,0.8,0.007,53.0,29.0,
20160121,신촌로,0.046,0.008,0.8,0.007,69.0,29.0,
20160121,양천구,0.037,0.012,0.7,0.004,55.0,36.0,
20160121,영등포구,0.032,0.008,0.7,0.007,54.0,27.0,
20160121,영등포로,0.051,0.008,0.5,0.007,63.0,31.0,
20160121,용산구,0.044,0.008,0.5,0.005,40.0,30.0,
20160121,은평구,0.033,0.017,0.4,0.007,45.0,29.0,
20160121,정릉로,0.039,0.01,0.7,0.008,62.0,24.0,
20160121,종로,0.04,0.014,0.5,0.004,44.0,20.0,
20160121,종로구,0.036,0.01,0.5,0.005,50.0,38.0,
20160121,중구,0.037,0.013,0.6,0.007,45.0,23.0,
20160121,중랑구,0.043,0.006,0.7,0.007,56.0,32.0,
20160121,천호대로,0.053,0.004,0.7,0.006,48.0,28.0,
20160121,청계천로,0.047,0.009,0.7,0.009,42.0,14.0,
20160121,한강대로,0.043,0.01,0.7,0.005,56.0,31.0,
20160121,홍릉로,0.054,0.005,0.7,0.009,52.0,38.0,
20160121,화랑로,0.058,0.005,0.9,0.006,65.0,33.0,
20160122,강남구,0.037,0.017,0.5,0.006,53.0,25.0,
20160122,강남대로,0.053,0.006,0.9,0.008,58.0,28.0,
20160122,강동구,0.044,0.006,0.8,0.006,69.0,33.0,
20160122,강변북로,0.069,0.006,0.7,0.007,66.0,27.0,
20160122,강북구,0.032,0.015,0.7,0.005,47.0,27.0,
20160122,강서구,0.026,0.016,0.4,0.006,46.0,23.0,
20160122,공항대로,0.031,0.008,0.7,0.005,66.0,24.0,
20160122,관악구,0.036,0.014,0.6,0.005,43.0,25.0,
20160122,광진구,0.04,0.01,0.7,0.006,64.0,43.0,
20160122,구로구,0.025,0.015,0.6,0.006,37.0,24.0,
20160122,금천구,0.036,0.013,0.6,0.005,40.0,26.0,
20160122,노원구,0.026,0.02,0.6,0.007,48.0,24.0,
